count,emp_no,first_name,last_name,salary,from_date
1,42366,Chriss,Maksimenko,40417,1986-08-08
1,82751,Nirmal,Haumacher,56621,1986-08-08
1,233798,Pranas,Feinberg,81597,1986-08-08
1,298980,Patricio,Lundstrom,40000,1986-08-08
1,400408,Marla,Kamble,40084,1986-08-08
1,412133,Moti,Penttonen,40554,1986-08-08
1,425251,Nishit,Angel,40000,1986-08-08
1,486602,Serap,Fabrizio,40000,1986-08-08
1,56106,Saeko,Chiola,57895,1986-08-07
1,105884,Arvind,Esposito,54610,1986-08-07
1,216128,Syozo,Schneeberger,40000,1986-08-07
1,222110,Maria,Warwick,66475,1986-08-07
1,264138,Mara,Garrabrants,55633,1986-08-07
1,270915,Constantino,Taubenfeld,64065,1986-08-07
1,276774,Bader,Barriga,40000,1986-08-07
1,453837,Shrikanth,Basawa,63948,1986-08-07
1,462157,Mabhin,Emmart,40000,1986-08-07
1,482793,Lech,Walston,64621,1986-08-07
1,16954,Akhilish,Apsitis,47943,1986-08-06
1,217179,Kerhong,Khasidashvili,40000,1986-08-06
1,233391,Eldridge,Preusig,59393,1986-08-06
1,251963,Larisa,Tasistro,50597,1986-08-06
1,261365,Feiyu,Asmuth,82338,1986-08-06
1,293666,Bokyung,Birjandi,61941,1986-08-06
1,413598,Boriana,Lunn,66822,1986-08-06
1,418013,Martine,Codenie,46846,1986-08-06
1,419911,Seongbin,Hofstetter,72788,1986-08-06
1,455648,Shuzo,Munawer,43356,1986-08-06
1,37612,Etsuo,Sridhar,55447,1986-08-05
1,45973,Mokhtar,Bernatsky,70974,1986-08-05
1,53367,Samphel,Parveen,69828,1986-08-05
1,94172,Ronnie,Bage,74442,1986-08-05
1,96717,Christophe,Vanwelkenhuysen,64267,1986-08-05
1,245986,Reinhard,Gargeya,58471,1986-08-05
1,262373,Sahrah,Koblitz,60678,1986-08-05
1,293627,Keiichiro,Szilard,64487,1986-08-05
1,426782,Genki,Steinauer,41098,1986-08-05
1,469779,Dayanand,Kaltofen,45913,1986-08-05
1,479905,Danai,Peir,40000,1986-08-05
1,484943,Danel,Iivonen,48422,1986-08-05
1,495811,Golgen,Fioravanti,55622,1986-08-05
1,67624,Atreyi,Luks,40000,1986-08-04
1,85347,Heeju,Prochazka,53626,1986-08-04
1,214357,Uno,Coney,40000,1986-08-04
1,227586,Neelam,Munawer,40000,1986-08-04
1,237803,Lihong,Baranowski,49449,1986-08-04
1,251004,Kwangjo,Nastansky,53110,1986-08-04
1,251068,Aral,Angelopoulos,50782,1986-08-04
1,257630,Jongsuk,Neiman,55060,1986-08-04
1,297118,Candida,Collette,40000,1986-08-04
1,408523,Shan,Barreiro,59475,1986-08-04
1,413833,Kannan,Krupka,71650,1986-08-04
1,434988,Adin,Cannata,40000,1986-08-04
1,439511,Suzette,Cummings,48717,1986-08-04
1,448759,Luigi,Bojadziev,40000,1986-08-04
1,478088,Ung,Vanwelkenhuysen,68063,1986-08-04
1,496055,Fumiya,Delgrande,46884,1986-08-04
1,90367,Josyula,Riexinger,44107,1986-08-03
1,240112,Subbu,Marciano,41670,1986-08-03
1,247472,Mayuko,Rossi,46274,1986-08-03
1,248902,Lihong,Esteva,40000,1986-08-03
1,254863,Bluma,Calkin,49842,1986-08-03
1,288540,Uli,Camarinopoulos,40000,1986-08-03
1,443182,Heather,Luca,56528,1986-08-03
1,457852,Gor,Emmerich,44844,1986-08-03
1,488746,Takahiro,Chandrasekhar,40000,1986-08-03
1,491276,Kerryn,Uhrik,40000,1986-08-03
1,13825,Arlette,Pell,54704,1986-08-02
1,62529,Piyush,Miyakawa,40000,1986-08-02
1,232040,Vasiliy,Hoogerwoord,52564,1986-08-02
1,238870,Ashish,Lowrie,40000,1986-08-02
1,295242,Sarita,Swick,54217,1986-08-02
1,404327,Nitsan,Ritcey,79049,1986-08-02
1,415375,Xinyu,Sgarro,79544,1986-08-02
1,426417,Alenka,Cardazo,64420,1986-08-02
1,436062,Kshitij,Ibel,68800,1986-08-02
1,466034,Saniya,Lovengreen,83068,1986-08-02
1,39166,Dante,Jenevein,48271,1986-08-01
1,69635,Djelloul,Garrabrants,40000,1986-08-01
1,96599,Kwee,Salverda,40000,1986-08-01
1,204747,Zita,Stenning,40000,1986-08-01
1,224675,Barna,Cappello,40000,1986-08-01
1,231571,Lena,Broomell,68233,1986-08-01
1,234361,Chiranjit,Kamber,48268,1986-08-01
1,246038,Herbert,Pettit,48906,1986-08-01
1,421740,Shin,Jarecki,73036,1986-08-01
1,436178,Venkatesan,Ozery,40000,1986-08-01
1,15292,Miyeon,Lammel,87586,1986-07-31
1,40072,Morrie,Cmelik,40000,1986-07-31
1,42830,Tze,Poupard,44467,1986-07-31
1,48847,Pramod,Hoogerwoord,40000,1986-07-31
1,51781,Mandell,Murtagh,40000,1986-07-31
1,82045,Tse,Bolsens,40000,1986-07-31
1,84553,Ekawit,Lamparter,51218,1986-07-31
1,85631,Munehiro,Murtagh,62085,1986-07-31
1,92027,Georg,Adachi,40000,1986-07-31
1,233958,Toney,Magliocco,59930,1986-07-31
1,404520,Honglan,Mahnke,60216,1986-07-31
1,423897,Jacopo,Baezner,90298,1986-07-31
1,435111,Gully,Khasidashvili,40000,1986-07-31
1,438657,Baziley,Bernatsky,45724,1986-07-31
1,444373,Sastry,Hitomi,40000,1986-07-31
1,28385,Filipp,Conia,58947,1986-07-30
1,50891,Guenter,Suermann,40000,1986-07-30
1,235834,Kish,Ducloy,65274,1986-07-30
1,253084,Duro,Potthoff,44857,1986-07-30
1,295670,Kagan,Heuser,46840,1986-07-30
1,447195,Jaques,Ruemmler,58300,1986-07-30
1,456240,Lene,Ravishankar,46553,1986-07-30
1,464650,Sugwoo,Pramanik,58086,1986-07-30
1,10965,Eckart,Braunschweig,61654,1986-07-29
1,42684,Behnaam,Dengi,40000,1986-07-29
1,64689,Bernice,Jakobus,45524,1986-07-29
1,224321,Shooichi,Ritcey,51584,1986-07-29
1,230701,Kristen,Salverda,40000,1986-07-29
1,232440,Ottavia,Ressouche,40000,1986-07-29
1,250260,Baoqiu,Aloia,58362,1986-07-29
1,258271,Mads,Peck,62848,1986-07-29
1,437639,Barun,Imataki,67163,1986-07-29
1,438883,Renee,Kisuki,45611,1986-07-29
1,493261,Demin,Savasere,57106,1986-07-29
1,102257,Stella,Tsukune,41309,1986-07-28
1,106307,Gil,Lunn,40000,1986-07-28
1,217188,Leszek,Bach,77842,1986-07-28
1,264207,Yinlin,Schwartzbauer,74668,1986-07-28
1,279745,Hongzue,Brattka,50334,1986-07-28
1,295377,Thodoros,Reinhart,47882,1986-07-28
1,417961,Junichi,Lienhardt,40000,1986-07-28
1,456584,Paris,Talmon,40000,1986-07-28
1,481645,Pantung,Solares,51301,1986-07-28
1,491484,Shugo,Oberman,58035,1986-07-28
1,10921,Mara,Bahi,72601,1986-07-27
1,31224,Uta,Apsitis,64379,1986-07-27
1,95520,Jingling,Birsak,51994,1986-07-27
1,100998,Breannda,Portugali,82366,1986-07-27
1,219850,Yishai,Syrzycki,40000,1986-07-27
1,220417,Lidong,Marrakchi,40000,1986-07-27
1,241784,Francesca,Lamparter,57408,1986-07-27
1,269305,Sergi,Prenel,51768,1986-07-27
1,426124,Piyush,Range,44778,1986-07-27
1,448632,Chikako,Hiroyama,40000,1986-07-27
1,449745,Jeong,Imataki,78817,1986-07-27
1,449961,Diederik,Swist,60867,1986-07-27
1,472964,Shigeo,Beznosov,57575,1986-07-27
1,480259,Giap,Antonakopoulos,40830,1986-07-27
1,50218,Boguslaw,Baer,60903,1986-07-26
1,95985,Subbu,Orsini,41423,1986-07-26
1,101425,Lalit,Speel,54698,1986-07-26
1,109294,Udi,Savasere,67916,1986-07-26
1,226715,Paloma,Sullins,60689,1986-07-26
1,230412,Subhrajyoti,Mikschl,40000,1986-07-26
1,254814,Tsz,Worfolk,52682,1986-07-26
1,261374,Arumugam,Antonisse,40000,1986-07-26
1,279594,Alexius,Ponthieu,76130,1986-07-26
1,409210,Satoru,Pouyioutas,40000,1986-07-26
1,421435,Tze,Tibblin,52442,1986-07-26
1,421994,Lubomir,Cyre,52464,1986-07-26
1,423050,Jianwen,Schueller,63954,1986-07-26
1,480584,Bernardo,Lichtman,78822,1986-07-26
1,488164,Kaijung,Bahk,40000,1986-07-26
1,492297,Niteen,Ciolek,59105,1986-07-26
1,10847,Theirry,Danley,40000,1986-07-25
1,20392,Terresa,Sidje,56391,1986-07-25
1,54528,Tomoyuki,Narwekar,40000,1986-07-25
1,54888,Manohar,Danley,40000,1986-07-25
1,60852,Keung,Schneeberger,51778,1986-07-25
1,93958,Morrie,Cyre,40000,1986-07-25
1,202542,Valeri,Hiraishi,40000,1986-07-25
1,237995,Irene,Rassart,56629,1986-07-25
1,242749,Tetsurou,Chandrasekhar,55680,1986-07-25
1,421275,Gaurav,Bressoud,40000,1986-07-25
1,421856,Mona,Suomi,47834,1986-07-25
1,461891,Ranan,Stranks,58184,1986-07-25
1,493230,Branimir,Picel,73892,1986-07-25
1,86282,Martien,Baak,57545,1986-07-24
1,220184,Mahendra,Emiris,73053,1986-07-24
1,262725,Miyeon,Schiettecatte,40026,1986-07-24
1,291580,Nidapan,Gniady,40000,1986-07-24
1,421484,Poornachandra,Masaki,40000,1986-07-24
1,474376,Jovan,Bage,46646,1986-07-24
1,482823,Henk,Sidhu,40000,1986-07-24
1,17470,Genevieve,Lichtner,60901,1986-07-23
1,51691,Fumiya,Lagarias,60477,1986-07-23
1,85941,Sampalli,Lunt,42042,1986-07-23
1,220060,Neelam,Slaats,40000,1986-07-23
1,228130,Eben,Woycyznski,40000,1986-07-23
1,432693,Zhaofang,Matzat,52272,1986-07-23
1,464845,Toong,Hooghiemstra,56522,1986-07-23
1,490264,Hilary,Meriste,56640,1986-07-23
1,53090,Kazuhisa,Furedi,61937,1986-07-22
1,80971,Mountaz,Rijckaert,40000,1986-07-22
1,81329,Divine,Gire,40000,1986-07-22
1,211925,Christophe,Rodiger,49833,1986-07-22
1,211931,Sailaja,Maksimenko,40000,1986-07-22
1,224680,Beshir,Liedekerke,81138,1986-07-22
1,226942,Satoru,Rattan,68024,1986-07-22
1,257097,Sudharsan,Zielinski,40000,1986-07-22
1,264397,Samphel,Homond,55581,1986-07-22
1,436842,Tomofumi,Krzyzanowski,64016,1986-07-22
1,467554,Shalesh,Zockler,40000,1986-07-22
1,497734,Duke,Kobara,54060,1986-07-22
1,59581,Mani,Swab,40000,1986-07-21
1,87897,Tzu,Suwa,57195,1986-07-21
1,105915,Marsal,Pearson,47819,1986-07-21
1,226765,Ayakannu,Luby,72065,1986-07-21
1,231111,Shirish,Rosiles,53108,1986-07-21
1,255144,Pranjal,Perelgut,60582,1986-07-21
1,259457,Alper,Garnier,62540,1986-07-21
1,261764,Kenton,Viele,40000,1986-07-21
1,262325,Zejun,Luit,40000,1986-07-21
1,266044,Sibyl,Gunderson,44486,1986-07-21
1,276273,Anyuan,Kushnir,56929,1986-07-21
1,419898,Zhanqiu,Merkl,75411,1986-07-21
1,454681,Leen,Eugenio,45126,1986-07-21
1,467443,Xiadong,Ramamoorthy,40000,1986-07-21
1,51686,Luigi,Rosay,40000,1986-07-20
1,55048,Pasqua,Percebois,61688,1986-07-20
1,80639,Uma,Mahnke,42135,1986-07-20
1,223079,Radhakrishnan,Trelles,40030,1986-07-20
1,238056,Fumiyo,Vakili,54771,1986-07-20
1,284234,Yongmin,Rullman,48537,1986-07-20
1,284662,Mrinalini,Schahn,40000,1986-07-20
1,297125,Morrie,Rullman,42144,1986-07-20
1,437419,Navid,Ishibashi,50019,1986-07-20
1,472366,Aral,Rattan,47944,1986-07-20
1,476222,Kristian,Mellouli,70325,1986-07-20
1,204579,Yechezkel,Litzkow,40613,1986-07-19
1,211398,Vishwani,Thorensen,52383,1986-07-19
1,290941,Mart,Katalagarianos,40000,1986-07-19
1,420129,Elvis,Vrecion,40000,1986-07-19
1,431372,Bader,Rijsenbrij,40000,1986-07-19
1,436304,Mohammed,Sommer,40000,1986-07-19
1,454322,Dulce,Delaune,64944,1986-07-19
1,498462,Renny,Iisaku,55565,1986-07-19
1,499643,JiYoung,Skafidas,68424,1986-07-19
1,26441,Tesuya,Halloran,53388,1986-07-18
1,31292,Elgin,Terlouw,40000,1986-07-18
1,55727,Dmitri,Hiyoshi,49572,1986-07-18
1,210975,Erzsebet,Marzano,40000,1986-07-18
1,257671,Rayond,Buescher,40000,1986-07-18
1,268264,Joydip,Peyn,48149,1986-07-18
1,23374,Samphel,Gecsei,40000,1986-07-17
1,91903,Rosalie,Kaiser,46810,1986-07-17
1,240518,Guadalupe,Reeker,40000,1986-07-17
1,244753,Xumin,Lanteri,54257,1986-07-17
1,259660,Kristinn,Melter,73666,1986-07-17
1,410365,Mayuko,Eldridge,51955,1986-07-17
1,427177,Moto,Rosch,57340,1986-07-17
1,483690,Shem,Erbe,40000,1986-07-17
1,487350,Krisda,Axelband,40000,1986-07-17
1,53775,Maya,Peternell,46723,1986-07-16
1,94935,Christophe,Wynblatt,66082,1986-07-16
1,95602,Shounak,Litvinov,53992,1986-07-16
1,98072,Luerbio,Merro,40000,1986-07-16
1,108246,Lijie,Spinelli,58573,1986-07-16
1,203588,Youngkon,Hartvigsen,54513,1986-07-16
1,235287,Arco,Glowinski,41015,1986-07-16
1,266161,Gita,Mansanne,43100,1986-07-16
1,267088,Kien,Backhouse,69152,1986-07-16
1,275120,Jaideep,Aamodt,57206,1986-07-16
1,436205,Rosita,Zielinski,50259,1986-07-16
1,497434,Shounak,Kalloufi,42366,1986-07-16
1,39194,Arun,Imataki,43727,1986-07-15
1,65467,Jeane,Perng,63543,1986-07-15
1,86641,Kamran,Gladwell,40000,1986-07-15
1,100074,Yechiam,Velardi,40000,1986-07-15
1,209026,Szabolcs,Maksimenko,40000,1986-07-15
1,241182,Toshimi,Peral,45799,1986-07-15
1,245463,Chenye,Rajcani,59781,1986-07-15
1,255911,Bingning,Gladwell,40591,1986-07-15
1,258140,Boutros,Georgakopoulos,58933,1986-07-15
1,271282,Kamran,Siochi,75636,1986-07-15
1,274360,Shuzo,Oskamp,40000,1986-07-15
1,296819,Arvin,Massonet,40000,1986-07-15
1,460174,Udo,Felcyn,40000,1986-07-15
1,480319,Alexius,Hiltgen,61567,1986-07-15
1,494404,Menkae,Mapelli,56415,1986-07-15
1,18799,Kshitij,Lunn,42095,1986-07-14
1,25046,Mart,Cyre,55583,1986-07-14
1,29948,Elzbieta,Kruskal,40000,1986-07-14
1,76239,Nectarios,Baca,58939,1986-07-14
1,94815,Kwun,Dusink,46691,1986-07-14
1,101000,Vishv,Marrevee,51328,1986-07-14
1,222536,Feipei,Merel,80780,1986-07-14
1,230636,Tsz,Pusterhofer,40000,1986-07-14
1,240218,Yonghong,Akazan,40138,1986-07-14
1,249233,Mara,McAffer,42914,1986-07-14
1,424576,Weiyi,Billingsley,40000,1986-07-14
1,447548,Kazuhide,Cardazo,79959,1986-07-14
1,485968,Zhongwei,Sankaranarayanan,56333,1986-07-14
1,488057,Gennady,Schonegge,40501,1986-07-14
1,33530,Toney,Garigliano,40000,1986-07-13
1,37432,Gino,Dichev,70777,1986-07-13
1,86631,Tristan,Isaac,84059,1986-07-13
1,92251,Jianhao,Furudate,64631,1986-07-13
1,95294,Dulce,Bain,59900,1986-07-13
1,99104,Karsten,Kolinko,40000,1986-07-13
1,204805,Nimmagadda,Crouzet,51734,1986-07-13
1,228233,Francesca,Serov,44728,1986-07-13
1,422877,Haldun,Speel,40000,1986-07-13
1,424378,Sanjiv,Varman,58976,1986-07-13
1,461573,Sachar,Zedlitz,40000,1986-07-13
1,466584,Irene,Demizu,40000,1986-07-13
1,16657,Yongdong,Heyers,63463,1986-07-12
1,33812,Patricio,Basawa,73574,1986-07-12
1,36799,Tetsushi,Murtagh,46041,1986-07-12
1,64535,Zongyan,Georgatos,40407,1986-07-12
1,91307,Gladys,Erva,59638,1986-07-12
1,91424,Mabry,Talmon,40000,1986-07-12
1,97695,Sreekrishna,Fendler,100779,1986-07-12
1,105809,Remko,Frolund,40000,1986-07-12
1,200443,Goh,Einsfeld,49111,1986-07-12
1,207439,Zongyan,Pouyioutas,50868,1986-07-12
1,236858,Haldun,Bharadwaj,40000,1986-07-12
1,261279,Ghassan,Sgarro,80023,1986-07-12
1,281956,Jessie,Bardell,40000,1986-07-12
1,419521,Takushi,Furudate,61630,1986-07-12
1,434580,Oscal,Saoudi,65544,1986-07-12
1,12697,Uri,Brizzi,40000,1986-07-11
1,40597,Fumiyo,Limongiello,49354,1986-07-11
1,217714,Sajjad,Coors,40000,1986-07-11
1,225979,Malu,Hoogerwoord,40000,1986-07-11
1,258240,Sushant,Clouatre,79121,1986-07-11
1,260011,Rosalie,Falck,50467,1986-07-11
1,266487,Unal,Boyle,63251,1986-07-11
1,452513,Yonghong,Petersohn,40000,1986-07-11
1,468804,Atreye,Axelband,48385,1986-07-11
1,471295,Pragnesh,Cronau,87731,1986-07-11
1,492428,Adin,Laventhal,73220,1986-07-11
1,38701,Kristian,Irland,65123,1986-07-10
1,54309,Mohamadou,Bressoud,67544,1986-07-10
1,74783,Eckart,Schaaf,65655,1986-07-10
1,97099,Chinya,Kaiserswerth,53077,1986-07-10
1,210114,Phillip,Snedden,66715,1986-07-10
1,214204,Alexius,Glowinski,68265,1986-07-10
1,221130,Tomofumi,Kornatzky,40000,1986-07-10
1,240751,Moie,Pintelas,61129,1986-07-10
1,269662,Shih,Benantar,49429,1986-07-10
1,457627,Hiroyasu,Giaccio,57420,1986-07-10
1,467385,Hugo,Caine,40000,1986-07-10
1,49087,Yifei,Cools,40000,1986-07-09
1,213455,Chenye,Lorho,77465,1986-07-09
1,270146,Bernt,Cappelli,70315,1986-07-09
1,299970,Yuping,Pargaonkar,86474,1986-07-09
1,411463,Subhankar,Zallocco,51427,1986-07-09
1,452058,Hugh,Gaughan,40000,1986-07-09
1,470554,Mack,Mungall,47917,1986-07-09
1,474173,Xiahua,Slaats,40000,1986-07-09
1,475394,Gully,Ramaiah,40000,1986-07-09
1,479028,Xuejun,Itzigehl,40000,1986-07-09
1,47777,Arunachalam,Zaumen,40010,1986-07-08
1,51943,Gal,Arlazarov,58283,1986-07-08
1,65619,Kazuhira,Rosch,40705,1986-07-08
1,234801,Jianhao,Perfilyeva,57278,1986-07-08
1,256061,Shiv,Karner,82060,1986-07-08
1,279037,Ramachenga,Mateescu,40000,1986-07-08
1,295506,Aloys,Blokdijk,51304,1986-07-08
1,415030,Bouchung,Belinskaya,40000,1986-07-08
1,449645,Gou,Kragelund,63217,1986-07-08
1,39151,Stamatina,Erbe,40000,1986-07-07
1,55429,Miyeon,Bamford,52906,1986-07-07
1,81537,Beshir,Pezzoli,56162,1986-07-07
1,87454,Terresa,Veeraraghavan,40000,1986-07-07
1,105313,Richara,McFarlin,66797,1986-07-07
1,227608,Christ,Stentiford,49958,1986-07-07
1,284030,Geraldo,Alvarado,59408,1986-07-07
1,425264,Jeanne,Shigei,40000,1986-07-07
1,429564,JoAnne,Pulkowski,59368,1986-07-07
1,458105,Zejun,Jonsson,44581,1986-07-07
1,11537,DAIDA,Pehl,96023,1986-07-06
1,26385,Brigham,Peral,66888,1986-07-06
1,41432,Basim,Dymetman,65558,1986-07-06
1,51597,Shuky,Mungall,46786,1986-07-06
1,203821,Ger,Gist,48348,1986-07-06
1,233400,Vatsa,Rothenberg,53951,1986-07-06
1,233858,Irena,Nivat,51854,1986-07-06
1,255338,Fei,Veeraraghavan,50435,1986-07-06
1,260642,Xianlong,Kemmerer,40000,1986-07-06
1,412141,Arun,Bernick,79707,1986-07-06
1,422057,Mahmut,Shiratori,53457,1986-07-06
1,424581,Turgut,Christianini,58774,1986-07-06
1,425375,Tsvetan,Peir,46394,1986-07-06
1,443306,Mechthild,Sifakis,49559,1986-07-06
1,25363,Ipke,Moehrke,40000,1986-07-05
1,40714,Lijie,Covnot,81620,1986-07-05
1,90314,Masaki,Rosen,40000,1986-07-05
1,103419,Marjo,Pettit,46475,1986-07-05
1,216449,Radhika,Billingsley,47402,1986-07-05
1,256772,Hiroyasu,Malinowski,55199,1986-07-05
1,257802,Josyula,Vieri,48837,1986-07-05
1,433998,Chiradeep,Pettis,86921,1986-07-05
1,436969,Jianhua,Olano,46772,1986-07-05
1,443390,Arfst,Marwedel,66307,1986-07-05
1,448697,Mototsugu,Pietracaprina,54187,1986-07-05
1,459351,Zorica,Jeansoulin,47739,1986-07-05
1,462484,Ronghao,Masamoto,52422,1986-07-05
1,471546,Cedric,Picht,81918,1986-07-05
1,471728,Tadahiko,Heystek,40000,1986-07-05
1,482819,Mostafa,Merkl,46536,1986-07-05
1,488541,Raimond,Luck,64090,1986-07-05
1,494473,Aamod,Suri,59639,1986-07-05
1,10778,Selwyn,Merey,64996,1986-07-04
1,21347,Francesca,Ghalwash,73742,1986-07-04
1,45069,Lenore,Valette,40216,1986-07-04
1,106320,Lein,Gils,61408,1986-07-04
1,216180,Kristin,Ranka,40118,1986-07-04
1,268728,Jouni,Kuszyk,51539,1986-07-04
1,296236,Susumu,Veevers,50786,1986-07-04
1,296436,Shigeo,Butner,84999,1986-07-04
1,429601,Stafford,Driscoll,80753,1986-07-04
1,463327,Udo,Keirsey,40000,1986-07-04
1,483240,Urs,Ruemmler,84367,1986-07-04
1,490249,Sahrah,Riefers,40000,1986-07-04
1,21044,Mack,Rajala,40433,1986-07-03
1,33698,Mohan,Dalton,80844,1986-07-03
1,37518,Nahum,Rassart,40000,1986-07-03
1,40008,Yucai,Nittel,40000,1986-07-03
1,71099,Adly,Azevdeo,40000,1986-07-03
1,76822,Rafail,Gniady,40000,1986-07-03
1,77386,Bowen,McFarlan,71161,1986-07-03
1,80894,Kousuke,Georgakopoulos,42225,1986-07-03
1,244205,Conor,Hofting,40000,1986-07-03
1,249610,Tesuya,Puppe,40000,1986-07-03
1,254294,Shridhar,Benzaken,40000,1986-07-03
1,277153,Giap,Lindenbaum,49861,1986-07-03
1,416724,Juyoung,Borstler,63548,1986-07-03
1,468779,Aemilian,Guting,79728,1986-07-03
1,481231,Mahendra,Conry,72109,1986-07-03
1,499922,Mitsuyuki,Doering,50525,1986-07-03
1,78385,Syozo,Hasenauer,64401,1986-07-02
1,230885,Gila,Zhiwei,50920,1986-07-02
1,400649,Shakhar,Luff,40000,1986-07-02
1,401865,Eberhardt,Emmart,71011,1986-07-02
1,426321,Dines,Ventosa,40000,1986-07-02
1,440423,Fumino,Marquardt,40000,1986-07-02
1,446511,Guoxiang,Hennings,53825,1986-07-02
1,450192,Sachem,Ghalwash,61104,1986-07-02
1,456430,Sukumar,Picel,40000,1986-07-02
1,464544,Duke,Koshiba,65795,1986-07-02
1,16355,Nikolaos,Luca,80403,1986-07-01
1,58499,Marjo,Pileggi,41821,1986-07-01
1,60981,Yuchang,Kalorkoti,65154,1986-07-01
1,102153,Danel,Lukaszewicz,76845,1986-07-01
1,103782,Sigeru,Baez,85804,1986-07-01
1,212040,Bangqing,Lunt,97847,1986-07-01
1,220258,Sajjad,Erez,46764,1986-07-01
1,226438,Subhada,Kambil,85348,1986-07-01
1,239353,Francoise,Wynblatt,52917,1986-07-01
1,249222,Sverrir,Srimani,40000,1986-07-01
1,268722,Muneo,Marshall,55840,1986-07-01
1,272009,Deborah,Woycyznski,44502,1986-07-01
1,287293,Gao,Rosch,70911,1986-07-01
1,299849,Mats,Kropf,51739,1986-07-01
1,404506,Tesuro,Gips,40000,1986-07-01
1,498799,Pintsang,Demri,42702,1986-07-01
1,14320,Sreenivas,Schaar,40000,1986-06-30
1,23023,Premsyl,Lenart,40000,1986-06-30
1,27732,Girolamo,Facello,48552,1986-06-30
1,61753,Pantung,Levergood,65136,1986-06-30
1,68709,Marke,Zaccaria,40000,1986-06-30
1,97091,Juichirou,Frijda,64700,1986-06-30
1,250825,Christophe,Perfilyeva,80146,1986-06-30
1,261130,Brigham,Stassinopoulos,53934,1986-06-30
1,299555,Mahendra,Lanzelotte,59261,1986-06-30
1,429659,Jongsuk,Francisci,44515,1986-06-30
1,440587,Lijia,Flasterstein,54060,1986-06-30
1,444738,Takahira,Gargeya,92947,1986-06-30
1,29059,Arumugam,Legleitner,57837,1986-06-29
1,35425,Hinrich,Desikan,73784,1986-06-29
1,47409,Kazuhira,Buchter,40000,1986-06-29
1,58728,Boguslaw,Parfitt,40384,1986-06-29
1,79449,Tonny,Stavenow,40000,1986-06-29
1,102479,Serap,Facello,61615,1986-06-29
1,239087,Yishai,Birjandi,83757,1986-06-29
1,251464,Junichi,Talmon,70706,1986-06-29
1,284178,Zejun,Lung,49810,1986-06-29
1,288206,Jouni,Tiemann,54285,1986-06-29
1,406242,Chanjung,Beidas,59088,1986-06-29
1,416334,Shushma,Bressoud,44627,1986-06-29
1,437422,Naftaly,Plavsic,41012,1986-06-29
1,442752,Vugranam,Luft,97935,1986-06-29
1,484356,Narain,Bonifati,45727,1986-06-29
1,24316,Feiyu,Cincotta,40000,1986-06-28
1,36906,Anoosh,Kornyak,40000,1986-06-28
1,40869,Flemming,Snedden,43224,1986-06-28
1,43573,Jianwen,Nicolson,40000,1986-06-28
1,57689,Shuzo,Rosch,40000,1986-06-28
1,82585,Berry,Bodoff,52198,1986-06-28
1,208979,Candida,Werthner,58956,1986-06-28
1,234331,Cullen,Cherinka,40000,1986-06-28
1,241665,Dinah,Businaro,40838,1986-06-28
1,267246,Leif,Valiente,46225,1986-06-28
1,294782,Edwin,Reeker,46143,1986-06-28
1,296910,Sampalli,Conia,65559,1986-06-28
1,408317,Roselyn,Unno,45559,1986-06-28
1,415867,Shuji,Erev,40000,1986-06-28
1,449223,Gad,Peak,62960,1986-06-28
1,58665,Mabhin,Marquardt,58861,1986-06-27
1,64655,Jaideep,Nilsson,54110,1986-06-27
1,79145,Oscar,Domenig,62064,1986-06-27
1,90152,Chenye,Birrer,40000,1986-06-27
1,106736,Marla,Raczkowsky,41285,1986-06-27
1,228790,Djenana,Felder,45831,1986-06-27
1,276455,Remko,Awdeh,89931,1986-06-27
1,482888,Apostol,Brookman,51609,1986-06-27
1,487276,Chaoyi,Kowalchuk,54181,1986-06-27
1,10001,Georgi,Facello,60117,1986-06-26
1,29250,Radoslaw,Besancenot,60178,1986-06-26
1,64316,Bartek,Pesch,40000,1986-06-26
1,84305,Minghong,Kalloufi,40000,1986-06-26
1,92983,Masoud,Rosca,48444,1986-06-26
1,208735,Niranjan,Narlikar,42006,1986-06-26
1,223987,Wayne,Lorch,40000,1986-06-26
1,417583,Jamaludin,Gischer,40000,1986-06-26
1,430184,Leszek,Cunliffe,40000,1986-06-26
1,29237,Gennadi,Beznosov,40000,1986-06-25
1,47969,Tuval,Rosis,42692,1986-06-25
1,82858,True,Taubman,62709,1986-06-25
1,106482,Alselm,Selenyi,77323,1986-06-25
1,248820,Howell,Seiwald,55115,1986-06-25
1,258501,Nadjib,Bach,45544,1986-06-25
1,288634,Chenyi,Kobara,48415,1986-06-25
1,448707,Laurentiu,Basart,78364,1986-06-25
1,457008,Subhrajyoti,Welham,48183,1986-06-25
1,465131,Heather,Buescher,61774,1986-06-25
1,467161,Visit,Demos,40000,1986-06-25
1,486775,Lene,Yetim,40000,1986-06-25
1,43107,Tooru,Verspoor,64672,1986-06-24
1,51619,Kensei,Birke,48804,1986-06-24
1,208256,Hugh,Mungall,40000,1986-06-24
1,215648,Jeanna,Jahnichen,40000,1986-06-24
1,218415,Arto,Farris,40000,1986-06-24
1,221047,Arch,Basawa,43603,1986-06-24
1,233940,Visit,Khalil,40000,1986-06-24
1,236224,Jolita,Iisaka,41857,1986-06-24
1,258371,Udi,Ciolek,82944,1986-06-24
1,292476,Martien,Schwartzburd,40000,1986-06-24
1,403488,Chinya,Crelier,71656,1986-06-24
